PHL,Philippines,East Asia & Pacific,Lower middle income,MoneyGram,Money Transfer Operator,"Account,Cash to cash",Less than one hour,200,7.03,500,4.03,Cash,04/Feb/2014,USAPHL
PHL,Philippines,East Asia & Pacific,Lower middle income,Western Union,Money Transfer Operator,Cash to cash,Less than one hour,200,7.41,500,4.41,Cash,04/Feb/2014,USAPHL
PHL,Philippines,East Asia & Pacific,Lower middle income,NYBay Remit,Money Transfer Operator,Door to door,Same day,200,7.5,500,3,Home Delivery,04/Feb/2014,USAPHL
PHL,Philippines,East Asia & Pacific,Lower middle income,Lucky Money,Money Transfer Operator,Cash to account,Same day,200,7.88,500,2.48,Bank account,04/Feb/2014,USAPHL
PHL,Philippines,East Asia & Pacific,Lower middle income,Lucky Money,Money Transfer Operator,Door to door,Same day,200,8.88,500,6.88,Home Delivery,04/Feb/2014,USAPHL
PHL,Philippines,East Asia & Pacific,Lower middle income,NYBay Remit,Money Transfer Operator,"Account,Cash to cash",Same day,200,9.71,500,6.71,"Cash, Bank account",04/Feb/2014,USAPHL
PHL,Philippines,East Asia & Pacific,Lower middle income,NYBay Remit,Money Transfer Operator,Door to door,Next day,200,9.71,500,6.71,Home Delivery,04/Feb/2014,USAPHL
THA,Thailand,East Asia & Pacific,Upper middle income,MoneyGram,Money Transfer Operator,Online service,3-5 days,200,4.47,500,2.97,Cash,03/Feb/2014,USATHA
THA,Thailand,East Asia & Pacific,Upper middle income,Western Union,Money Transfer Operator,Online service,3-5 days,200,6.66,500,5.16,Cash,03/Feb/2014,USATHA
THA,Thailand,East Asia & Pacific,Upper middle income,MoneyGram,Money Transfer Operator,Cash to cash,Less than one hour,200,6.97,500,3.97,Cash,03/Feb/2014,USATHA
THA,Thailand,East Asia & Pacific,Upper middle income,MoneyGram,Money Transfer Operator,Online service,Less than one hour,200,8.72,500,9.57,Cash,03/Feb/2014,USATHA
THA,Thailand,East Asia & Pacific,Upper middle income,Western Union,Money Transfer Operator,Online service,Less than one hour,200,11.66,500,12.56,Cash,03/Feb/2014,USATHA
THA,Thailand,East Asia & Pacific,Upper middle income,Western Union,Money Transfer Operator,Cash to cash,Less than one hour,200,15.16,500,12.76,Cash,03/Feb/2014,USATHA
THA,Thailand,East Asia & Pacific,Upper middle income,Bank of America,Bank,Account to account,2 days,200,17.5,500,7,Bank account,03/Feb/2014,USATHA
THA,Thailand,East Asia & Pacific,Upper middle income,Chase Bank,Bank,Account to account,3-5 days,200,22.5,500,9,Bank account,03/Feb/2014,USATHA
VNM,Vietnam,East Asia & Pacific,Lower middle income,Sigue Money Transfers,Money Transfer Operator,Cash to cash,Less than one hour,200,2,500,2,Cash,03/Feb/2014,USAVNM
VNM,Vietnam,East Asia & Pacific,Lower middle income,Sigue Money Transfers,Money Transfer Operator,Door to door,Next day,200,2,500,2,Home Delivery,03/Feb/2014,USAVNM
VNM,Vietnam,East Asia & Pacific,Lower middle income,Western Union,Money Transfer Operator,Online service,2 days,200,4.12,500,2.62,Cash,03/Feb/2014,USAVNM
VNM,Vietnam,East Asia & Pacific,Lower middle income,Wells Fargo,Bank,Account to cash,Next day,200,4.5,500,2,Cash,03/Feb/2014,USAVNM
VNM,Vietnam,East Asia & Pacific,Lower middle income,MoneyGram,Money Transfer Operator,Cash to cash,Less than one hour,200,5,500,2,Cash,03/Feb/2014,USAVNM
VNM,Vietnam,East Asia & Pacific,Lower middle income,MoneyGram,Money Transfer Operator,Online service,3-5 days,200,5,500,3,Cash,03/Feb/2014,USAVNM
VNM,Vietnam,East Asia & Pacific,Lower middle income,Wells Fargo,Bank,Cash to cash,Next day,200,5.75,500,2.5,Cash,03/Feb/2014,USAVNM
VNM,Vietnam,East Asia & Pacific,Lower middle income,Western Union,Money Transfer Operator,Cash to cash,Less than one hour,200,6.62,500,6.62,Cash,03/Feb/2014,USAVNM
VNM,Vietnam,East Asia & Pacific,Lower middle income,Western Union,Money Transfer Operator,Online service,Less than one hour,200,6.62,500,3.62,Cash,03/Feb/2014,USAVNM
VNM,Vietnam,East Asia & Pacific,Lower middle income,MoneyGram,Money Transfer Operator,Online service,Less than one hour,200,7.5,500,6.2,Cash,03/Feb/2014,USAVNM
YEM,"Yemen, Rep.",Middle East & North Africa,Lower middle income,Ria,Money Transfer Operator,"Account,Account to cash",3-5 days,200,3.3,500,3.3,"Cash, Bank account",10/Feb/2014,USAYEM
YEM,"Yemen, Rep.",Middle East & North Africa,Lower middle income,Sigue Money Transfers,Money Transfer Operator,Cash to cash,Next day,200,5,500,2,Cash,10/Feb/2014,USAYEM
YEM,"Yemen, Rep.",Middle East & North Africa,Lower middle income,Western Union,Money Transfer Operator,Cash to cash,Less than one hour,,5.97,,2.37,Cash,10/Feb/2014,USAYEM
YEM,"Yemen, Rep.",Middle East & North Africa,Lower middle income,MoneyGram,Money Transfer Operator,Cash to cash,Same day,200,6.04,500,3.05,Cash,10/Feb/2014,USAYEM
YEM,"Yemen, Rep.",Middle East & North Africa,Lower middle income,Ria,Money Transfer Operator,"Cash to cash,Credit/debit card service",Next day,200,7.3,500,7.3,Cash,10/Feb/2014,USAYEM
BRA,Brazil,Latin America & Caribbean,Upper middle income,Western Union,Money Transfer Operator,Online service,6 days or more,200,2.4,500,1.5,Bank Account,12/May/2014,USABRA
BRA,Brazil,Latin America & Caribbean,Upper middle income,Western Union,Money Transfer Operator,Online service,3-5 days,200,3.4,500,1.9,Cash,12/May/2014,USABRA
BRA,Brazil,Latin America & Caribbean,Upper middle income,Ria,Money Transfer Operator,Cash to account,Next day,200,3.86,500,2.36,Own/partner Bank Account,12/May/2014,USABRA
BRA,Brazil,Latin America & Caribbean,Upper middle income,Ria,Money Transfer Operator,Cash to cash,Less than one hour,200,3.86,500,2.56,Cash,12/May/2014,USABRA
BRA,Brazil,Latin America & Caribbean,Upper middle income,Trans-Fast,Money Transfer Operator,Cash to account,Less than one hour,200,4,500,1.6,Bank Account,12/May/2014,USABRA
BRA,Brazil,Latin America & Caribbean,Upper middle income,Western Union,Money Transfer Operator,Online service,3-5 days,200,4.4,500,2.3,Bank Account,12/May/2014,USABRA
BRA,Brazil,Latin America & Caribbean,Upper middle income,Viamericas,Money Transfer Operator,Account to account,2 days,200,4.76,500,3.26,Bank Account,12/May/2014,USABRA
BRA,Brazil,Latin America & Caribbean,Upper middle income,Viamericas,Money Transfer Operator,Cash to cash,Next day,200,4.76,500,3.26,Cash,12/May/2014,USABRA
BRA,Brazil,Latin America & Caribbean,Upper middle income,Vigo,Money Transfer Operator,Cash to account,Less than one hour,200,4.9,500,2.5,Bank Account,12/May/2014,USABRA
BRA,Brazil,Latin America & Caribbean,Upper middle income,Western Union,Money Transfer Operator,Cash to cash,Less than one hour,200,4.9,500,2.5,Cash,12/May/2014,USABRA
BRA,Brazil,Latin America & Caribbean,Upper middle income,Xoom,Money Transfer Operator,Online service,Same day,200,5.21,500,3.71,Bank Account,12/May/2014,USABRA
BRA,Brazil,Latin America & Caribbean,Upper middle income,Viamericas,Money Transfer Operator,Account to account,Same day,200,5.26,500,3.46,Own/partner Bank Account,12/May/2014,USABRA
BRA,Brazil,Latin America & Caribbean,Upper middle income,Viamericas,Money Transfer Operator,Cash to cash,Same day,200,5.26,500,3.46,Cash,12/May/2014,USABRA
BRA,Brazil,Latin America & Caribbean,Upper middle income,Western Union,Money Transfer Operator,Online service,Less than one hour,200,5.9,500,2.9,Cash,12/May/2014,USABRA
BRA,Brazil,Latin America & Caribbean,Upper middle income,Xoom,Money Transfer Operator,Online service,Less than one hour,200,6.21,500,4.31,Cash,12/May/2014,USABRA
BRA,Brazil,Latin America & Caribbean,Upper middle income,Globo Travel 'n' Tours,Money Transfer Operator,Cash to account,Same day,200,6.36,500,3.36,Bank Account,12/May/2014,USABRA
BRA,Brazil,Latin America & Caribbean,Upper middle income,MoneyGram,Money Transfer Operator,Cash to cash,Less than one hour,200,8.16,500,5.17,Cash,12/May/2014,USABRA
BRA,Brazil,Latin America & Caribbean,Upper middle income,MoneyGram,Money Transfer Operator,Online service,3-5 days,200,8.17,500,6.17,Cash,12/May/2014,USABRA
BRA,Brazil,Latin America & Caribbean,Upper middle income,MoneyGram,Money Transfer Operator,Online service,2 days,200,9.31,500,8.01,Bank Account,12/May/2014,USABRA
BRA,Brazil,Latin America & Caribbean,Upper middle income,MoneyGram,Money Transfer Operator,Online service,Less than one hour,200,10.67,500,9.37,Cash,12/May/2014,USABRA
CPV,Cabo Verde,Sub-Saharan Africa,Lower middle income,Ria,Money Transfer Operator,Online service,3-5 days,200,2.99,500,1.49,Cash,13/May/2014,USACPV
CPV,Cabo Verde,Sub-Saharan Africa,Lower middle income,MoneyGram,Money Transfer Operator,Online service,3-5 days,200,4.58,500,3.08,Cash,13/May/2014,USACPV
CPV,Cabo Verde,Sub-Saharan Africa,Lower middle income,Ria,Money Transfer Operator,Online service,Less than one hour,200,6.49,500,4.29,Cash,13/May/2014,USACPV
CPV,Cabo Verde,Sub-Saharan Africa,Lower middle income,MoneyGram,Money Transfer Operator,Cash to cash,Less than one hour,200,7.07,500,4.08,Cash,13/May/2014,USACPV
CPV,Cabo Verde,Sub-Saharan Africa,Lower middle income,Western Union,Money Transfer Operator,Online service,3-5 days,200,8.14,500,7.14,Cash,13/May/2014,USACPV
CPV,Cabo Verde,Sub-Saharan Africa,Lower middle income,Western Union,Money Transfer Operator,Cash to cash,Less than one hour,200,8.39,500,5.24,Cash,13/May/2014,USACPV
CPV,Cabo Verde,Sub-Saharan Africa,Lower middle income,MoneyGram,Money Transfer Operator,Online service,Less than one hour,200,9.08,500,8.28,Cash,13/May/2014,USACPV
CPV,Cabo Verde,Sub-Saharan Africa,Lower middle income,Western Union,Money Transfer Operator,Online service,Less than one hour,200,10.64,500,11.54,Cash,13/May/2014,USACPV
CPV,Cabo Verde,Sub-Saharan Africa,Lower middle income,Citibank,Bank,Account to account (same bank),6 days or more,200,20,500,8,Own/partner Bank Account,13/May/2014,USACPV
CPV,Cabo Verde,Sub-Saharan Africa,Lower middle income,Wells Fargo,Bank,Account to account,3-5 days,200,22.5,500,9,Bank Account,13/May/2014,USACPV
CHN,China,East Asia & Pacific,Upper middle income,Citibank,Bank,Account to account (same bank),Next day,200,0,500,0,Own/partner Bank Account,12/May/2014,USACHN
CHN,China,East Asia & Pacific,Upper middle income,Wells Fargo,Bank,Account to account,Next day,200,4.5,500,1.8,Bank Account,12/May/2014,USACHN
CHN,China,East Asia & Pacific,Upper middle income,Sigue Money Transfers,Money Transfer Operator,Account to account,Next day,200,4.64,500,2.24,Bank Account,12/May/2014,USACHN
CHN,China,East Asia & Pacific,Upper middle income,Sigue Money Transfers,Money Transfer Operator,Cash to cash,Same day,200,4.64,500,2.24,Cash,12/May/2014,USACHN
CHN,China,East Asia & Pacific,Upper middle income,MoneyGram,Money Transfer Operator,Online service,3-5 days,200,5,500,2,Cash,12/May/2014,USACHN
CHN,China,East Asia & Pacific,Upper middle income,Western Union,Money Transfer Operator,Cash to cash,Next day,200,5,500,2,Cash,12/May/2014,USACHN
CHN,China,East Asia & Pacific,Upper middle income,Western Union,Money Transfer Operator,Online service,3-5 days,200,5,500,2.4,Cash,12/May/2014,USACHN
CHN,China,East Asia & Pacific,Upper middle income,MoneyGram,Money Transfer Operator,Cash to cash,Less than one hour,200,6,500,2.4,Cash,12/May/2014,USACHN
CHN,China,East Asia & Pacific,Upper middle income,Wells Fargo,Bank,Cash to account (same bank),Next day,200,7.25,500,2.9,Own/partner Bank Account,12/May/2014,USACHN
CHN,China,East Asia & Pacific,Upper middle income,MoneyGram,Money Transfer Operator,Online service,Less than one hour,200,7.5,500,5,Cash,12/May/2014,USACHN
CHN,China,East Asia & Pacific,Upper middle income,Western Union,Money Transfer Operator,Online service,Less than one hour,200,7.5,500,5,Cash,12/May/2014,USACHN
CHN,China,East Asia & Pacific,Upper middle income,Cathay Bank,Bank,Account to account (same bank),3-5 days,200,15,500,6,Own/partner Bank Account,12/May/2014,USACHN
CHN,China,East Asia & Pacific,Upper middle income,Citibank,Bank,Account to account (other bank),6 days or more,200,15,500,6,Bank Account,12/May/2014,USACHN
CHN,China,East Asia & Pacific,Upper middle income,East West Bank,Money Transfer Operator,Account to account (same bank),3-5 days,200,17.5,500,7,Own/partner Bank Account,12/May/2014,USACHN
CHN,China,East Asia & Pacific,Upper middle income,HSBC,Bank,Account to account,3-5 days,200,17.5,500,7,Bank Account,12/May/2014,USACHN
COL,Colombia,Latin America & Caribbean,Upper middle income,Citibank,Bank,Account to account (same bank),Same day,200,0,500,0,Bank Account,12/May/2014,USACOL
COL,Colombia,Latin America & Caribbean,Upper middle income,Ria,Money Transfer Operator,Cash to cash,Less than one hour,200,0.82,500,0.82,Cash,12/May/2014,USACOL
COL,Colombia,Latin America & Caribbean,Upper middle income,Quisqueyana,Money Transfer Operator,Cash to cash,Less than one hour,200,2.13,500,2.13,Cash,12/May/2014,USACOL
COL,Colombia,Latin America & Caribbean,Upper middle income,Casa de cambio Delgado,Money Transfer Operator,Cash to cash,Same day,200,3,500,3,Cash,12/May/2014,USACOL
COL,Colombia,Latin America & Caribbean,Upper middle income,Envios de Valores La Nacional,Money Transfer Operator,Cash to cash,Same day,200,4,500,4,Cash,12/May/2014,USACOL
COL,Colombia,Latin America & Caribbean,Upper middle income,Wells Fargo,Bank,Account to cash,Next day,200,4.23,500,2.73,Cash,12/May/2014,USACOL
COL,Colombia,Latin America & Caribbean,Upper middle income,Vigo,Money Transfer Operator,Cash to cash,Less than one hour,200,4.55,500,4.55,Cash,12/May/2014,USACOL
COL,Colombia,Latin America & Caribbean,Upper middle income,MoneyGram,Money Transfer Operator,Online service,3-5 days,200,5.74,500,4.24,Cash,12/May/2014,USACOL
COL,Colombia,Latin America & Caribbean,Upper middle income,Wells Fargo,Bank,"Account,Cash to cash",Next day,200,5.98,500,3.63,"Cash, Bank Account",12/May/2014,USACOL
COL,Colombia,Latin America & Caribbean,Upper middle income,Viamericas,Money Transfer Operator,Account to account (same bank),Next day,200,5.99,500,4.5,Own/partner Bank Account,12/May/2014,USACOL
COL,Colombia,Latin America & Caribbean,Upper middle income,Viamericas,Money Transfer Operator,Cash to cash,Next day,200,5.99,500,4.5,Cash,12/May/2014,USACOL
COL,Colombia,Latin America & Caribbean,Upper middle income,Xoom,Money Transfer Operator,Online service,Less than one hour,200,5.99,500,4.5,Cash,12/May/2014,USACOL
COL,Colombia,Latin America & Caribbean,Upper middle income,Viamericas,Money Transfer Operator,Account to account,Less than one hour,200,6.49,500,4.7,Bank Account,12/May/2014,USACOL
COL,Colombia,Latin America & Caribbean,Upper middle income,Viamericas,Money Transfer Operator,Cash to cash,Less than one hour,200,6.49,500,4.7,Cash,12/May/2014,USACOL
COL,Colombia,Latin America & Caribbean,Upper middle income,MoneyGram,Money Transfer Operator,"Account,Cash to cash",Less than one hour,200,6.99,500,3.99,"Cash, Bank Account",12/May/2014,USACOL
COL,Colombia,Latin America & Caribbean,Upper middle income,Western Union,Money Transfer Operator,Cash to cash,Less than one hour,200,7.4,500,5,Cash,12/May/2014,USACOL
COL,Colombia,Latin America & Caribbean,Upper middle income,Western Union,Money Transfer Operator,Online service,3-5 days,200,7.4,500,5,Cash,12/May/2014,USACOL
COL,Colombia,Latin America & Caribbean,Upper middle income,MoneyGram,Money Transfer Operator,Online service,Less than one hour,200,8.24,500,5.24,Cash,12/May/2014,USACOL
COL,Colombia,Latin America & Caribbean,Upper middle income,Western Union,Money Transfer Operator,Online service,Less than one hour,200,8.4,500,5.4,Cash,12/May/2014,USACOL
DOM,Dominican Republic,Latin America & Caribbean,Upper middle income,Envios de Valores La Nacional,Money Transfer Operator,Cash to cash,Less than one hour,200,2.19,500,1.29,Cash,13/May/2014,USADOM
DOM,Dominican Republic,Latin America & Caribbean,Upper middle income,Remesas Pujols,Money Transfer Operator,"Account,Cash to cash",Less than one hour,200,3.5,500,3.2,"Cash, Bank Account",13/May/2014,USADOM
DOM,Dominican Republic,Latin America & Caribbean,Upper middle income,Vigo,Money Transfer Operator,Door to door,Same day,200,3.5,500,2.4,Home Delivery,13/May/2014,USADOM
DOM,Dominican Republic,Latin America & Caribbean,Upper middle income,Cibao,Money Transfer Operator,Cash to cash,Less than one hour,200,3.65,500,3.78,Cash,13/May/2014,USADOM
DOM,Dominican Republic,Latin America & Caribbean,Upper middle income,Cibao,Money Transfer Operator,Door to door,Next day,200,3.65,500,3.78,Home Delivery,13/May/2014,USADOM
DOM,Dominican Republic,Latin America & Caribbean,Upper middle income,BHD Remesas Dominicana,Money Transfer Operator,Cash to cash,Same day,200,4,500,2,Cash,13/May/2014,USADOM
DOM,Dominican Republic,Latin America & Caribbean,Upper middle income,Citibank,Bank,Account to account,Next day,200,4,500,1.6,Own/partner Bank Account,13/May/2014,USADOM
DOM,Dominican Republic,Latin America & Caribbean,Upper middle income,Citibank,Bank,Account to cash,Next day,200,4,500,2,Cash,13/May/2014,USADOM
DOM,Dominican Republic,Latin America & Caribbean,Upper middle income,Quisqueyana,Money Transfer Operator,Cash to cash,Same day,200,4,500,4,Cash,13/May/2014,USADOM
DOM,Dominican Republic,Latin America & Caribbean,Upper middle income,Quisqueyana,Money Transfer Operator,Door to door,Next day,200,4,500,4,Home Delivery,13/May/2014,USADOM
DOM,Dominican Republic,Latin America & Caribbean,Upper middle income,Ria,Money Transfer Operator,"Account,Cash to cash",Less than one hour,200,4.76,500,3.86,"Cash, Bank Account",13/May/2014,USADOM
DOM,Dominican Republic,Latin America & Caribbean,Upper middle income,Ria,Money Transfer Operator,Door to door,Next day,200,4.76,500,3.86,Home Delivery,13/May/2014,USADOM
DOM,Dominican Republic,Latin America & Caribbean,Upper middle income,Cibao,Money Transfer Operator,Cash to cash,Less than one hour,200,5,500,5,Cash,13/May/2014,USADOM
DOM,Dominican Republic,Latin America & Caribbean,Upper middle income,Cibao,Money Transfer Operator,Door to door,Next day,200,5,500,2,Home Delivery,13/May/2014,USADOM
DOM,Dominican Republic,Latin America & Caribbean,Upper middle income,Envios de Valores La Nacional,Money Transfer Operator,Cash to cash,Less than one hour,200,5,500,5,Cash,13/May/2014,USADOM
DOM,Dominican Republic,Latin America & Caribbean,Upper middle income,Ria,Money Transfer Operator,"Account,Cash to cash",Same day,200,5,500,4,"Cash, Bank Account",13/May/2014,USADOM
DOM,Dominican Republic,Latin America & Caribbean,Upper middle income,Ria,Money Transfer Operator,Door to door,Next day,200,5,500,4,Home Delivery,13/May/2014,USADOM
DOM,Dominican Republic,Latin America & Caribbean,Upper middle income,Remesas Pujols,Money Transfer Operator,"Account,Cash to cash",Less than one hour,200,5.35,500,5.05,"Cash, Bank Account",13/May/2014,USADOM
DOM,Dominican Republic,Latin America & Caribbean,Upper middle income,Envios de Valores La Nacional,Money Transfer Operator,Door to door,Same day,200,5.44,500,5.69,Home Delivery,13/May/2014,USADOM
DOM,Dominican Republic,Latin America & Caribbean,Upper middle income,Envios de Valores La Nacional,Money Transfer Operator,Door to door,Same day,200,5.69,500,5.69,Home Delivery,13/May/2014,USADOM
DOM,Dominican Republic,Latin America & Caribbean,Upper middle income,Vigo,Money Transfer Operator,Cash to cash,Less than one hour,200,5.96,500,5.06,Cash,13/May/2014,USADOM
DOM,Dominican Republic,Latin America & Caribbean,Upper middle income,Quisqueyana,Money Transfer Operator,Cash to cash,Same day,200,6.21,500,6.21,Cash,13/May/2014,USADOM
DOM,Dominican Republic,Latin America & Caribbean,Upper middle income,Quisqueyana,Money Transfer Operator,Door to door,Next day,200,6.21,500,6.21,Home Delivery,13/May/2014,USADOM
DOM,Dominican Republic,Latin America & Caribbean,Upper middle income,MoneyGram,Money Transfer Operator,Cash to cash,Less than one hour,200,6.3,500,5.1,Cash,13/May/2014,USADOM
DOM,Dominican Republic,Latin America & Caribbean,Upper middle income,Viamericas,Money Transfer Operator,Cash to cash,Same day,200,8.21,500,6.42,Cash,13/May/2014,USADOM
DOM,Dominican Republic,Latin America & Caribbean,Upper middle income,MoneyGram,Money Transfer Operator,Door to door,Next day,200,8.3,500,5.3,Home Delivery,13/May/2014,USADOM
DOM,Dominican Republic,Latin America & Caribbean,Upper middle income,MoneyGram,Money Transfer Operator,Online service,Next day,200,8.3,500,5.3,Cash,13/May/2014,USADOM
DOM,Dominican Republic,Latin America & Caribbean,Upper middle income,Western Union,Money Transfer Operator,Cash to cash,Less than one hour,200,8.83,500,7.33,Cash,13/May/2014,USADOM
DOM,Dominican Republic,Latin America & Caribbean,Upper middle income,Western Union,Money Transfer Operator,Online service,3-5 days,200,8.83,500,7.33,Cash,13/May/2014,USADOM
DOM,Dominican Republic,Latin America & Caribbean,Upper middle income,Western Union,Money Transfer Operator,Online service,Less than one hour,200,11.33,500,8.33,Cash,13/May/2014,USADOM
ECU,Ecuador,Latin America & Caribbean,Upper middle income,Delgado Travel,Bank,Cash to cash,Less than one hour,200,2.5,500,2.5,Cash,14/May/2014,USAECU
ECU,Ecuador,Latin America & Caribbean,Upper middle income,Quisqueyana,Money Transfer Operator,Cash to cash,Same day,200,2.5,500,2,"Cash, Bank Account",14/May/2014,USAECU
ECU,Ecuador,Latin America & Caribbean,Upper middle income,Uniteller,Money Transfer Operator,"Account,Cash to cash",Same day,200,2.75,500,2.75,"Cash, Bank Account",14/May/2014,USAECU
ECU,Ecuador,Latin America & Caribbean,Upper middle income,Girosol,Money Transfer Operator,Cash to account,Next day,200,3,500,3,Bank Account,14/May/2014,USAECU
ECU,Ecuador,Latin America & Caribbean,Upper middle income,Girosol,Money Transfer Operator,Cash to cash,Same day,200,3,500,3,Cash,14/May/2014,USAECU
ECU,Ecuador,Latin America & Caribbean,Upper middle income,La Nacional,Money Transfer Operator,Cash to cash,Same day,200,3,500,3,Cash,14/May/2014,USAECU
ECU,Ecuador,Latin America & Caribbean,Upper middle income,Wells Fargo,Bank,"Account,Account to cash",Next day,200,3.5,500,1.4,Cash,14/May/2014,USAECU
ECU,Ecuador,Latin America & Caribbean,Upper middle income,Xoom,Money Transfer Operator,Online service,Same day,200,3.5,500,2,Cash,14/May/2014,USAECU
ECU,Ecuador,Latin America & Caribbean,Upper middle income,Vigo,Money Transfer Operator,Cash to cash,Same day,200,4,500,1.6,Cash,14/May/2014,USAECU
ECU,Ecuador,Latin America & Caribbean,Upper middle income,Western Union,Money Transfer Operator,Cash to cash,Less than one hour,200,4,500,1.6,Cash,14/May/2014,USAECU
ECU,Ecuador,Latin America & Caribbean,Upper middle income,Western Union,Money Transfer Operator,Online service,Less than one hour,200,4,500,1.6,Cash,14/May/2014,USAECU
ECU,Ecuador,Latin America & Caribbean,Upper middle income,MoneyGram,Money Transfer Operator,Cash to cash,Less than one hour,200,5,500,2,Cash,14/May/2014,USAECU
ECU,Ecuador,Latin America & Caribbean,Upper middle income,MoneyGram,Money Transfer Operator,Online service,3-5 days,200,5,500,3,Cash,14/May/2014,USAECU
ECU,Ecuador,Latin America & Caribbean,Upper middle income,Western Union,Money Transfer Operator,Online service,3-5 days,200,5,500,2,Cash,14/May/2014,USAECU
ECU,Ecuador,Latin America & Caribbean,Upper middle income,Wells Fargo,Bank,"Account,Cash to cash",Next day,200,5.25,500,2.1,"Cash, Bank Account",14/May/2014,USAECU
ECU,Ecuador,Latin America & Caribbean,Upper middle income,Xoom,Money Transfer Operator,Online service,Less than one hour,200,5.5,500,4.8,Cash,14/May/2014,USAECU
ECU,Ecuador,Latin America & Caribbean,Upper middle income,MoneyGram,Money Transfer Operator,Online service,Less than one hour,200,7.5,500,6.2,Cash,14/May/2014,USAECU
SLV,El Salvador,Latin America & Caribbean,Lower middle income,Casa de cambio Delgado,Money Transfer Operator,"Account,Cash to cash",Less than one hour,200,2.5,500,2.5,"Cash, Bank Account",14/May/2014,USASLV
SLV,El Salvador,Latin America & Caribbean,Lower middle income,MoneyGram,Money Transfer Operator,Online service,3-5 days,200,2.5,500,1,Cash,14/May/2014,USASLV
SLV,El Salvador,Latin America & Caribbean,Lower middle income,Wells Fargo,Bank,"Account,Account to cash",Same day,200,3.5,500,1.4,Bank Account,14/May/2014,USASLV
SLV,El Salvador,Latin America & Caribbean,Lower middle income,Alante Financial,Money Transfer Operator,"Account,Cash to cash",Less than one hour,200,4,500,1.6,"Cash, Bank Account",14/May/2014,USASLV
SLV,El Salvador,Latin America & Caribbean,Lower middle income,Vigo,Money Transfer Operator,Cash to cash,Same day,200,4,500,1.6,Cash,14/May/2014,USASLV
SLV,El Salvador,Latin America & Caribbean,Lower middle income,Western Union,Money Transfer Operator,Cash to cash,Less than one hour,200,4,500,1.6,Cash,14/May/2014,USASLV
SLV,El Salvador,Latin America & Caribbean,Lower middle income,Western Union,Money Transfer Operator,Online service,3-5 days,200,4,500,1.6,Cash,14/May/2014,USASLV
SLV,El Salvador,Latin America & Caribbean,Lower middle income,Xoom,Money Transfer Operator,Online service,Less than one hour,200,4,500,2.2,Cash,14/May/2014,USASLV
SLV,El Salvador,Latin America & Caribbean,Lower middle income,Viamericas,Money Transfer Operator,"Account,Cash to cash",Next day,200,4.5,500,2,"Cash, Bank Account",14/May/2014,USASLV
SLV,El Salvador,Latin America & Caribbean,Lower middle income,Viamericas,Money Transfer Operator,Door to door,Next day,200,4.5,500,2,Cash,14/May/2014,USASLV
SLV,El Salvador,Latin America & Caribbean,Lower middle income,La Nacional,Money Transfer Operator,Cash to cash,Less than one hour,200,5,500,2,Cash,14/May/2014,USASLV
SLV,El Salvador,Latin America & Caribbean,Lower middle income,MoneyGram,Money Transfer Operator,Cash to cash,Less than one hour,200,5,500,2,Cash,14/May/2014,USASLV
SLV,El Salvador,Latin America & Caribbean,Lower middle income,MoneyGram,Money Transfer Operator,Online service,Less than one hour,200,5,500,2,Cash,14/May/2014,USASLV
SLV,El Salvador,Latin America & Caribbean,Lower middle income,Viamericas,Money Transfer Operator,"Account,Cash to cash",Less than one hour,200,5,500,2.2,"Cash, Bank Account",14/May/2014,USASLV
SLV,El Salvador,Latin America & Caribbean,Lower middle income,Viamericas,Money Transfer Operator,Door to door,Less than one hour,200,5,500,2.2,Cash,14/May/2014,USASLV
SLV,El Salvador,Latin America & Caribbean,Lower middle income,Western Union,Money Transfer Operator,Online service,Less than one hour,200,5,500,2,Cash,14/May/2014,USASLV
SLV,El Salvador,Latin America & Caribbean,Lower middle income,Wells Fargo,Bank,"Account,Cash to cash",Same day,200,5.25,500,2.1,"Cash, Bank Account",14/May/2014,USASLV
SLV,El Salvador,Latin America & Caribbean,Lower middle income,Xoom,Money Transfer Operator,Online service,Less than one hour,200,6.5,500,4.6,Cash,14/May/2014,USASLV
ETH,Ethiopia,Sub-Saharan Africa,Low income,MoneyGram,Money Transfer Operator,Cash to cash,Less than one hour,200,5.46,500,2.46,Cash,13/May/2014,USAETH
ETH,Ethiopia,Sub-Saharan Africa,Low income,MoneyGram,Money Transfer Operator,Online service,3-5 days,200,5.46,500,3.46,Cash,13/May/2014,USAETH
ETH,Ethiopia,Sub-Saharan Africa,Low income,Western Union,Money Transfer Operator,Cash to cash,Less than one hour,200,5.71,500,2.56,Cash,13/May/2014,USAETH
ETH,Ethiopia,Sub-Saharan Africa,Low income,Ria,Money Transfer Operator,"Account,Card,Cash to cash",Next day,200,6.46,500,4.26,Cash,13/May/2014,USAETH
ETH,Ethiopia,Sub-Saharan Africa,Low income,MoneyGram,Money Transfer Operator,Online service,Less than one hour,200,7.96,500,6.66,Cash,13/May/2014,USAETH
ETH,Ethiopia,Sub-Saharan Africa,Low income,Western Union,Money Transfer Operator,Online service,Less than one hour,200,7.96,500,8.86,Cash,13/May/2014,USAETH
GHA,Ghana,Sub-Saharan Africa,Lower middle income,Ria,Money Transfer Operator,"Account,Cash to cash",Next day,200,3.11,500,2.81,"Cash, Bank Account",12/May/2014,USAGHA
